Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
Custom Model, max_depth: 8 min_samples_split: 5 min_samples_leaf: 3,0.5398686679174485,0.5389904740351249,0.5411071357272024,0.6096654275092936,0.46875,0.5721015983092621,0.502254776416194
Custom Model, max_depth: 8 min_samples_split: 5 min_samples_leaf: 4,0.5344746716697937,0.5342601833733798,0.5348406429092325,0.604089219330855,0.46354166666666674,0.5669719210495804,0.49654732946473973
Custom Model, max_depth: 8 min_samples_split: 5 min_samples_leaf: 5,0.5379924953095685,0.5372497838300394,0.5390645345597815,0.6101301115241635,0.46448863636363635,0.5712963704157138,0.49888021676589106
Custom Model, max_depth: 9 min_samples_split: 2 min_samples_leaf: 1,0.5354127579737336,0.5356293924338675,0.5351513851803974,0.5989776951672863,0.4706439393939394,0.5654661019132335,0.5007243836998694
Custom Model, max_depth: 9 min_samples_split: 2 min_samples_leaf: 2,0.5316604127579737,0.5316314207736831,0.5319813253203766,0.599907063197026,0.4621212121212121,0.5634405551455555,0.4942075756763325
Custom Model, max_depth: 9 min_samples_split: 2 min_samples_leaf: 3,0.5349437148217636,0.5351564888772151,0.5347621959964556,0.599442379182156,0.46922348484848486,0.5653333256710031,0.49963702996823073
Custom Model, max_depth: 9 min_samples_split: 2 min_samples_leaf: 4,0.5410412757973734,0.5407581318294606,0.5413712094264722,0.604089219330855,0.47679924242424243,0.57063078716107,0.5069769663124957
Custom Model, max_depth: 9 min_samples_split: 2 min_samples_leaf: 5,0.5365853658536586,0.5361657070013808,0.5371627768662641,0.6078066914498141,0.4640151515151515,0.569680799139686,0.4978199806958692
Custom Model, max_depth: 9 min_samples_split: 3 min_samples_leaf: 1,0.5342401500938085,0.5340444654500306,0.5346242120462372,0.6040892193308549,0.4630681818181819,0.5667448769483835,0.496026859934084
Custom Model, max_depth: 9 min_samples_split: 3 min_samples_leaf: 2,0.5344746716697936,0.5345910104821494,0.5343998253086507,0.5994423791821561,0.46827651515151514,0.5650704741945396,0.49901710542295774
Custom Model, max_depth: 9 min_samples_split: 3 min_samples_leaf: 3,0.5370544090056285,0.5361647000416074,0.538306088527047,0.612453531598513,0.4602272727272727,0.5717544710951314,0.4961796593502292
Custom Model, max_depth: 9 min_samples_split: 3 min_samples_leaf: 4,0.5377579737335836,0.537174130114878,0.538627773382695,0.6059479553903346,0.4682765151515152,0.5694289421973017,0.5008987901938364
Custom Model, max_depth: 9 min_samples_split: 3 min_samples_leaf: 5,0.5354127579737336,0.5348466864140007,0.5361454923989151,0.6129182156133829,0.4564393939393939,0.5711709672217756,0.493000516107982
Custom Model, max_depth: 9 min_samples_split: 4 min_samples_leaf: 1,0.5351782363977485,0.534633701309284,0.5359689729224871,0.6101301115241635,0.4588068181818182,0.5698248700492043,0.49428645122356274
Custom Model, max_depth: 9 min_samples_split: 4 min_samples_leaf: 2,0.5410412757973733,0.5405174060497002,0.5417317640378376,0.6059479553903346,0.47490530303030304,0.5713060020161048,0.5060323180209102
Custom Model, max_depth: 9 min_samples_split: 4 min_samples_leaf: 3,0.5438555347091933,0.5420528003730143,0.5463812649588307,0.6194237918215613,0.4668560606060606,0.5781093818334245,0.5034115312225809
Custom Model, max_depth: 9 min_samples_split: 4 min_samples_leaf: 4,0.5417448405253282,0.5412054732210827,0.5425902011300563,0.6050185873605948,0.47727272727272724,0.571166346353599,0.5075884101602075
Custom Model, max_depth: 9 min_samples_split: 4 min_samples_leaf: 5,0.5340056285178236,0.5341320215224431,0.5338489441433931,0.6013011152416357,0.465435606060606,0.5656830379468698,0.4972306477990127
Custom Model, max_depth: 9 min_samples_split: 5 min_samples_leaf: 1,0.5340056285178236,0.5335657809400478,0.5346098303904738,0.6110594795539034,0.4554924242424242,0.5696410505705929,0.49181255479169594
Custom Model, max_depth: 9 min_samples_split: 5 min_samples_leaf: 2,0.5391651031894934,0.5385349159359264,0.5400700733925156,0.6073420074349443,0.4696969696969697,0.5708001298160204,0.5023167661697919
Custom Model, max_depth: 9 min_samples_split: 5 min_samples_leaf: 3,0.5398686679174484,0.5389372764555672,0.54123300785282,0.6105947955390335,0.4678030303030303,0.572418853698137,0.5016695358254032
Custom Model, max_depth: 9 min_samples_split: 5 min_samples_leaf: 4,0.5325984990619137,0.5329139699534122,0.5323464728648338,0.5999070631970259,0.4640151515151515,0.5641658138554551,0.4954628069547804
Custom Model, max_depth: 9 min_samples_split: 5 min_samples_leaf: 5,0.5361163227016886,0.5352678611796249,0.5373803494348229,0.6133828996282529,0.45738636363636365,0.5715709062784543,0.49400472826592384
Custom Model, max_depth: 10 min_samples_split: 2 min_samples_leaf: 1,0.5370544090056285,0.5364561778717506,0.5378383033141864,0.6101301115241635,0.46259469696969696,0.5709009072236056,0.4973464134371171
Custom Model, max_depth: 10 min_samples_split: 2 min_samples_leaf: 2,0.5391651031894934,0.538184088303346,0.5406738812963654,0.6096654275092938,0.46732954545454547,0.5715502679820916,0.501110307280578
Custom Model, max_depth: 10 min_samples_split: 2 min_samples_leaf: 3,0.5361163227016885,0.5354717430184238,0.5371130977278387,0.608271375464684,0.46259469696969696,0.5694714893053345,0.496944234243693
Custom Model, max_depth: 10 min_samples_split: 2 min_samples_leaf: 4,0.5393996247654784,0.5385984548052016,0.5405132186462444,0.6092007434944238,0.46827651515151514,0.5716898116087027,0.5017488020094415
Custom Model, max_depth: 10 min_samples_split: 2 min_samples_leaf: 5,0.5382270168855535,0.5366081941424422,0.5406169226721751,0.6231412639405204,0.45170454545454547,0.5765666560195603,0.49204080156677354
Custom Model, max_depth: 10 min_samples_split: 3 min_samples_leaf: 1,0.5396341463414634,0.5388871484250688,0.5406634353849573,0.6092007434944238,0.46875,0.5718275355755678,0.5020482642881292
Custom Model, max_depth: 10 min_samples_split: 3 min_samples_leaf: 2,0.5316604127579738,0.5316231249963148,0.5317331691544901,0.6054832713754646,0.456439393939394,0.5661226712336414,0.49116758960581747
Custom Model, max_depth: 10 min_samples_split: 3 min_samples_leaf: 3,0.5391651031894934,0.5390004263440388,0.5394497611147561,0.6008364312267658,0.47632575757575757,0.5681619329741298,0.5058114842923904
Custom Model, max_depth: 10 min_samples_split: 3 min_samples_leaf: 4,0.5316604127579737,0.5318696505122408,0.531380967322304,0.6026951672862453,0.45928030303030304,0.5650293389802958,0.4926419344031988
Custom Model, max_depth: 10 min_samples_split: 3 min_samples_leaf: 5,0.5311913696060038,0.531238243668496,0.5311320922140047,0.608271375464684,0.45265151515151514,0.5670111500426277,0.4885269938643263
Custom Model, max_depth: 10 min_samples_split: 4 min_samples_leaf: 1,0.5471388367729831,0.545398546293269,0.5495165856463655,0.6171003717472119,0.47585227272727276,0.5789833496370957,0.509953909164754
Custom Model, max_depth: 10 min_samples_split: 4 min_samples_leaf: 2,0.5302532833020638,0.5308996525581124,0.5294181757829678,0.5961895910780669,0.4630681818181818,0.5615967030736776,0.49393739891719024
Custom Model, max_depth: 10 min_samples_split: 4 min_samples_leaf: 3,0.5422138836772983,0.5403636307723684,0.5448366391538411,0.6222118959107806,0.46070075757575757,0.5783551428310946,0.49916485984003917
Custom Model, max_depth: 10 min_samples_split: 4 min_samples_leaf: 4,0.5417448405253283,0.5402932901687323,0.5438208546223013,0.6166356877323421,0.4654356060606061,0.5758600259015653,0.5014472953483476
Custom Model, max_depth: 10 min_samples_split: 4 min_samples_leaf: 5,0.5302532833020638,0.5303850327529386,0.5301696615588563,0.6050185873605949,0.4540719696969697,0.5650916389512961,0.48893734402337796
Custom Model, max_depth: 10 min_samples_split: 5 min_samples_leaf: 1,0.5384615384615384,0.5380610252682754,0.5390424534989925,0.6031598513011153,0.4725378787878788,0.568726717041749,0.5035633058974918
Custom Model, max_depth: 10 min_samples_split: 5 min_samples_leaf: 2,0.5384615384615385,0.5380518572629505,0.5390994655895945,0.6050185873605948,0.4706439393939394,0.5694809636870393,0.5024069566753926
Custom Model, max_depth: 10 min_samples_split: 5 min_samples_leaf: 3,0.5426829268292682,0.5416555647404819,0.54407532726606,0.611988847583643,0.47206439393939387,0.5745955835473173,0.5053905388960862
Custom Model, max_depth: 10 min_samples_split: 5 min_samples_leaf: 4,0.5279080675422139,0.5286697983062499,0.5270008439217357,0.5943308550185873,0.46022727272727265,0.559490663209091,0.49122377535091477
Custom Model, max_depth: 10 min_samples_split: 5 min_samples_leaf: 5,0.5344746716697937,0.5345462908115539,0.5343739752468312,0.6013011152416357,0.46638257575757575,0.5659394797660832,0.49803466932918655
Custom Model, max_depth: 11 min_samples_split: 2 min_samples_leaf: 1,0.5361163227016886,0.5348491938307625,0.5379370967888241,0.6212825278810408,0.4493371212121212,0.5747877494019434,0.48958083921453377
Custom Model, max_depth: 11 min_samples_split: 2 min_samples_leaf: 2,0.5391651031894934,0.5383999532934096,0.5402063326595086,0.6138475836431228,0.4630681818181818,0.573493247217873,0.4984248139698031
Custom Model, max_depth: 11 min_samples_split: 2 min_samples_leaf: 3,0.5370544090056285,0.5372163559354937,0.536962534089301,0.5947955390334573,0.478219696969697,0.5644682094017341,0.5057848165818366
Custom Model, max_depth: 11 min_samples_split: 2 min_samples_leaf: 4,0.5391651031894935,0.5384805954366185,0.5401347496299157,0.6073420074349443,0.4696969696969697,0.5707985463750167,0.5023910824414635
Custom Model, max_depth: 11 min_samples_split: 2 min_samples_leaf: 5,0.5401031894934334,0.5394980830937078,0.5410365319651724,0.6059479553903346,0.47301136363636365,0.5706479610826032,0.504519723604178
Custom Model, max_depth: 11 min_samples_split: 3 min_samples_leaf: 1,0.5398686679174484,0.539345212106908,0.5406200046166084,0.6050185873605949,0.4734848484848485,0.5702392684159633,0.5047430269995823
Custom Model, max_depth: 11 min_samples_split: 3 min_samples_leaf: 2,0.5382270168855534,0.5374079281277467,0.5394793273588298,0.6101301115241635,0.4649621212121212,0.5713319154635645,0.4992458588073918
Custom Model, max_depth: 11 min_samples_split: 3 min_samples_leaf: 3,0.5365853658536586,0.5362556804969432,0.5370428941304386,0.6050185873605948,0.46685606060606066,0.568529458269469,0.49944085178659287
Custom Model, max_depth: 11 min_samples_split: 3 min_samples_leaf: 4,0.5337711069418387,0.5340540590377487,0.5334547553560921,0.5975836431226765,0.46875000000000006,0.5639827398433708,0.49893317517919517
Custom Model, max_depth: 11 min_samples_split: 3 min_samples_leaf: 5,0.5462007504690432,0.5443756058108137,0.5486527230928906,0.6217472118959108,0.46922348484848486,0.5804105143417975,0.5057034949314442
Custom Model, max_depth: 11 min_samples_split: 4 min_samples_leaf: 1,0.5429174484052534,0.5421148252556216,0.5440163463338936,0.6078066914498141,0.47679924242424243,0.5730167471917469,0.5080970409865225
Custom Model, max_depth: 11 min_samples_split: 4 min_samples_leaf: 2,0.5405722326454034,0.539241644743104,0.5424216487707963,0.6157063197026023,0.46401515151515155,0.574927160554088,0.5001383098835237
Custom Model, max_depth: 11 min_samples_split: 4 min_samples_leaf: 3,0.5363508442776734,0.5353020863910511,0.5378516060820271,0.6161710037174721,0.4550189393939394,0.5728623256749649,0.49292392311585453
Custom Model, max_depth: 11 min_samples_split: 4 min_samples_leaf: 4,0.5304878048780488,0.5307590538377144,0.53012141144988,0.6022304832713755,0.4573863636363636,0.5642146388631537,0.49103507817916303
Custom Model, max_depth: 11 min_samples_split: 4 min_samples_leaf: 5,0.5340056285178236,0.5338624533872937,0.5342368887921997,0.6050185873605948,0.46164772727272724,0.5671495113220978,0.49519218265296594
Custom Model, max_depth: 11 min_samples_split: 5 min_samples_leaf: 1,0.5422138836772984,0.5408704449114607,0.5440547546212121,0.6147769516728624,0.46827651515151514,0.5754339726201928,0.5032882068064527
Custom Model, max_depth: 11 min_samples_split: 5 min_samples_leaf: 2,0.5307223264540337,0.5306951566373048,0.5309320538010449,0.6059479553903344,0.4540719696969698,0.565649597148685,0.4892127888635909
Custom Model, max_depth: 11 min_samples_split: 5 min_samples_leaf: 3,0.5379924953095685,0.5379369838277871,0.5381564742798214,0.5985130111524163,0.47632575757575757,0.5665257834378281,0.5052342769499995
Custom Model, max_depth: 11 min_samples_split: 5 min_samples_leaf: 4,0.5342401500938087,0.5338865546820306,0.534758540152557,0.6073420074349442,0.4597537878787879,0.568205953720454,0.4943597021505388
Custom Model, max_depth: 11 min_samples_split: 5 min_samples_leaf: 5,0.5384615384615384,0.5378917283032412,0.539229611325179,0.608271375464684,0.4673295454545454,0.5708730883205321,0.5006379389946843
Custom Model, max_depth: 12 min_samples_split: 2 min_samples_leaf: 1,0.5401031894934334,0.5389129168917044,0.5416992647039385,0.616635687732342,0.4621212121212121,0.575099891135376,0.4986542971721426
Custom Model, max_depth: 12 min_samples_split: 2 min_samples_leaf: 2,0.5422138836772983,0.5413058377425672,0.5435082246326655,0.6096654275092936,0.4734848484848484,0.5733388678214697,0.5059096302557667
Custom Model, max_depth: 12 min_samples_split: 2 min_samples_leaf: 3,0.5372889305816135,0.5367514206254732,0.5380818472243247,0.6087360594795539,0.46448863636363635,0.5703819781419425,0.4984310360724824
Custom Model, max_depth: 12 min_samples_split: 2 min_samples_leaf: 4,0.5354127579737336,0.5353466569096236,0.5355030028736498,0.6022304832713755,0.4673295454545454,0.5667991237601745,0.49906396689601024
Custom Model, max_depth: 12 min_samples_split: 2 min_samples_leaf: 5,0.5347091932457787,0.534628293889434,0.5348578289379315,0.6031598513011153,0.46496212121212116,0.5667563069395991,0.49735047164561247
Custom Model, max_depth: 12 min_samples_split: 3 min_samples_leaf: 1,0.5370544090056284,0.5365997151970303,0.5377030307823794,0.6068773234200744,0.4659090909090909,0.569510555593303,0.4991317188645124
Custom Model, max_depth: 12 min_samples_split: 3 min_samples_leaf: 2,0.5302532833020639,0.5303097287488576,0.5301686577243296,0.6068773234200744,0.45217803030303033,0.5659840134931388,0.4880256914248237
Custom Model, max_depth: 12 min_samples_split: 3 min_samples_leaf: 3,0.5379924953095685,0.537505434234561,0.5387419587806892,0.6087360594795539,0.46590909090909083,0.5707423236322937,0.49943647266833674
