Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 5,0.5300561797752809,0.5142498009572212,0.5510273174946873,0.6034682080924856,0.4606557377049179,0.5551917905342206,0.5016374030075682
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 1,0.5283707865168539,0.5126953219562196,0.5486000313379188,0.5942196531791908,0.466120218579235,0.550446264969516,0.5039938545881971
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 2,0.5286516853932586,0.5128897633957713,0.5491953094255576,0.5959537572254335,0.4650273224043716,0.5511994334429074,0.5034513318333452
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 3,0.5280898876404494,0.5124590790581044,0.5486338066016768,0.5988439306358382,0.4612021857923498,0.5522562540492733,0.5010738080301168
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 4,0.5258426966292135,0.510405462002488,0.546026717699142,0.5942196531791908,0.4612021857923497,0.5490117935546049,0.4998616548163497
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 5,0.5269662921348315,0.5116697030713386,0.5465790399962802,0.5913294797687861,0.466120218579235,0.5485072679526914,0.5029766892625067
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 1,0.5334269662921347,0.5170111529290143,0.5549665835443549,0.6028901734104046,0.46775956284153,0.5565984346565488,0.5075513166013761
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 2,0.5398876404494382,0.5226279464108161,0.5629477093606664,0.6144508670520231,0.4693989071038251,0.5647775075969375,0.5118469197090201
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 3,0.5278089887640449,0.5122236283541133,0.5480379880233285,0.5947976878612717,0.4644808743169399,0.5503690530123261,0.5027170562863739
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 4,0.5244382022471911,0.5091526791770395,0.544889636475377,0.5988439306358382,0.4540983606557377,0.5502516534261372,0.4951842864428314
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 5,0.5334269662921349,0.5170516703956181,0.5550763741178788,0.6046242774566475,0.466120218579235,0.5573133236616449,0.5065562883538642
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 1,0.5289325842696628,0.5133022132371989,0.5489316353333479,0.592485549132948,0.4688524590163935,0.5500103810251835,0.5056691568578214
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 2,0.5311797752808989,0.5151033983816741,0.5522124040554018,0.5994219653179191,0.4666666666666666,0.5539693599475558,0.5056848818001631
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 3,0.5294943820224718,0.5136082618734175,0.5501430049295271,0.5965317919075145,0.4661202185792349,0.5519281004736071,0.5045891149861627
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 4,0.5325842696629214,0.5165272706633568,0.5531090664682843,0.5953757225433526,0.4732240437158469,0.5530674497858242,0.5099226438598515
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 5,0.5353932584269663,0.5185976905572408,0.5579797119358196,0.6115606936416185,0.4633879781420765,0.561219547057001,0.5062461258067643
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 1,0.5182584269662922,0.5037628571117465,0.5368750010910852,0.5826589595375722,0.4573770491803278,0.5403195057538843,0.4939074357742806
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 2,0.531741573033708,0.5153230564037404,0.5541329144240735,0.6109826589595375,0.4568306010928962,0.5590309501112021,0.5006997163326623
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 3,0.5320224719101123,0.5159949903203576,0.553280318653805,0.6046242774566475,0.4633879781420764,0.5566599672786321,0.5041358000635779
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 4,0.5303370786516853,0.5143360324891204,0.5513856853634135,0.6,0.4644808743169399,0.5537813935235573,0.5040677694948588
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 5,0.5205056179775281,0.5057041246336983,0.5401256089186928,0.593063583815029,0.451912568306011,0.545866900965583,0.4920279200644106
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 1,0.5303370786516854,0.5143958598240206,0.5518709941038655,0.6086705202312139,0.4562841530054644,0.5575133228012746,0.4994421993492327
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 2,0.5314606741573034,0.5153639492019182,0.5527864202802047,0.6040462427745665,0.4628415300546448,0.556143709100786,0.5037550810707836
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 3,0.5224719101123596,0.5073887027282158,0.5423806867849541,0.5936416184971097,0.455191256830601,0.5470759879960359,0.4948803467056274
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 4,0.5221910112359551,0.507283051714827,0.5413870178447062,0.5872832369942196,0.4606557377049181,0.5443143948718633,0.4977010974573994
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 5,0.5308988764044945,0.5147945181458808,0.5523223569621212,0.6046242774566474,0.4612021857923497,0.5560739420785821,0.5026153943033258
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 1,0.5230337078651686,0.5079823617749648,0.5422868193656929,0.5861271676300579,0.4633879781420764,0.5442052492575462,0.4996539787572402
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 2,0.5306179775280899,0.5149456335575728,0.5503329308663754,0.5901734104046243,0.4743169398907104,0.5499627403705372,0.5094516346849579
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 3,0.5278089887640449,0.5121231862836165,0.5487303642835565,0.6017341040462428,0.4579234972677595,0.5532375931721332,0.4990945978270947
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 4,0.5294943820224719,0.513637489859357,0.5505918931447275,0.6028901734104046,0.4601092896174864,0.5546112308277887,0.5011673837878614
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 5,0.5300561797752811,0.5140212333740592,0.551519941621145,0.6052023121387282,0.4590163934426229,0.5558600835246812,0.5009748834333929
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 1,0.5289325842696628,0.5131741473296594,0.5493663681335449,0.5953757225433526,0.466120218579235,0.5511549284984036,0.50422058562273
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 2,0.5300561797752809,0.5140517091530881,0.5512472663259593,0.6011560693641618,0.4628415300546448,0.5540902716709887,0.5030190593711477
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 3,0.5286516853932584,0.5127888478622962,0.5501007197643601,0.6057803468208093,0.4557377049180327,0.555303646988972,0.4983046977653867
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 4,0.5300561797752811,0.5142392654841552,0.5504596449361343,0.5953757225433527,0.4683060109289617,0.5517658517676854,0.5059558661756428
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 5,0.5328651685393259,0.5166103377937276,0.5544006820944418,0.6052023121387283,0.4644808743169399,0.5573250080104556,0.5053388110855341
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 1,0.5269662921348315,0.5113640925594126,0.5477667221489309,0.6011560693641618,0.4568306010928961,0.5525925853763951,0.4981136731712839
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 2,0.5264044943820225,0.5108563044817571,0.5469346836251109,0.5971098265895953,0.4595628415300546,0.5505196183123211,0.4992933373876761
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 3,0.525,0.5096925130791493,0.5447823204273052,0.5907514450867052,0.4628415300546448,0.5471884407940916,0.5004065949776556
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 4,0.527247191011236,0.5115677258939691,0.5480093489662341,0.5988439306358382,0.4595628415300546,0.5516656010020383,0.4997308014528075
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 5,0.5286516853932584,0.5129957500420116,0.5491906402426533,0.5988439306358382,0.4622950819672131,0.5525348686402956,0.5019022760220536
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 1,0.5306179775280898,0.5143772321220454,0.5525291527993974,0.6069364161849711,0.4584699453551912,0.5567775141127689,0.5010267842112466
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 2,0.5351123595505618,0.5188458485691761,0.5561873484528526,0.6023121387283238,0.471584699453552,0.5573882988994823,0.5102750105966911
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 3,0.526123595505618,0.5107038329926136,0.5462685101238783,0.5947976878612717,0.4612021857923497,0.549480911534584,0.5000340104269341
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 4,0.5303370786516853,0.5144483918417195,0.5508005115777534,0.5947976878612717,0.4693989071038251,0.5515978224027382,0.5066817052765222
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 5,0.5283707865168539,0.5127720265225769,0.5487371524024104,0.5971098265895953,0.4633879781420765,0.5516503093203029,0.5023327321370467
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 1,0.5247191011235955,0.509559243220443,0.5443070783741778,0.5907514450867053,0.4622950819672131,0.5470758306825507,0.4998311422572145
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 2,0.525561797752809,0.5101121422088762,0.5456524314709542,0.5924855491329479,0.4622950819672129,0.5481601071696073,0.5004320543218812
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 3,0.5283707865168539,0.51246584584126,0.5498199428647296,0.6046242774566474,0.4562841530054645,0.5546650153753518,0.4985792168096866
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 4,0.5258426966292135,0.5101713862333458,0.5472151291894656,0.6052023121387283,0.4508196721311475,0.5536114197519449,0.4943177606687558
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 5,0.5323033707865169,0.5161637679930269,0.5533182212879186,0.6,0.4683060109289618,0.5548753956599934,0.5071814911786233
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 1,0.5286516853932584,0.51296765645895,0.5489117127909301,0.5942196531791908,0.4666666666666666,0.5505385909984297,0.5043461092375437
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 2,0.5314606741573034,0.5153368216925733,0.5524953336946112,0.5988439306358381,0.46775956284153,0.5538579650121696,0.5064486409449506
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 3,0.5289325842696629,0.5130918450439294,0.5499608944786315,0.6011560693641618,0.4606557377049179,0.5535280230467139,0.5011817278090918
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 4,0.5331460674157303,0.5169777204942466,0.5539247311692743,0.5976878612716764,0.4721311475409836,0.5543532944919057,0.509681326572746
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 5,0.5342696629213483,0.5177218666340642,0.556202557758141,0.6063583815028902,0.466120218579235,0.558476948374213,0.5070859078805761
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 1,0.5306179775280899,0.5147063608752482,0.5514641209784006,0.6000000000000001,0.4650273224043716,0.5539921173181578,0.5044198551929809
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 2,0.5280898876404494,0.512345523260559,0.548853581592289,0.5994219653179189,0.4606557377049179,0.5524491216138344,0.5008632416792834
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 3,0.5314606741573034,0.5153793141495815,0.5526956815309044,0.6034682080924856,0.4633879781420765,0.5558983561312357,0.5040257197227088
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 4,0.5235955056179775,0.5083392617163874,0.5440561582951304,0.5988439306358382,0.4524590163934426,0.5498324010476521,0.4939507498074278
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 5,0.5213483146067415,0.5064761959624268,0.5408318812457449,0.5907514450867053,0.4557377049180328,0.5453284576693875,0.4945760034141093
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 10 min_samples_split: 5 min_samples_leaf: 1,0.5286516853932585,0.5127854496554584,0.5495650585784273,0.5988439306358382,0.4622950819672131,0.5523649827492758,0.5019877711179052
