Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5338504936530324,0.5396304494387218,0.5278624428062472,0.6658328769501913,0.39604796873681625,0.5947258982818362,0.4501864618118108"
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5327221438645979,0.5292173906623227,0.5403278258858002,0.6772037632306851,0.38660657530565457,0.5936502288499896,0.4498780619910209"
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5286318758815233,0.5221914959669078,0.5427287088361185,0.7040444360047994,0.3525668219651701,0.5994268355409501,0.4269607741054588"
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5314527503526094,0.5320000518822923,0.5315770254684715,0.6763660543454846,0.3816553394066354,0.5951233120719603,0.4434333096405921"
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5290550070521862,0.5270847269892086,0.5336284968960004,0.6816229002607155,0.3729479641593906,0.5942576491697084,0.4386176828753131"
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5409026798307475,0.5493356836299806,0.5280665586419881,0.6488126840279181,0.4245261484906129,0.5947039072216536,0.4702537820869554"
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.53737658674189,0.5385563509966085,0.5362797444025661,0.6701108237369405,0.3989589287836661,0.5968495575458093,0.4569081868548082"
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5287729196050776,0.5304917646855914,0.5269177433516838,0.6735606988277429,0.3778654810363393,0.5932937191979664,0.4396361971814313"
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.534555712270804,0.5311813809782119,0.5425998182768816,0.689855445710779,0.3772793951541947,0.5995674228119252,0.4439186845808445"
"Random Forest,""window_size: 15 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5330042313117066,0.5398306121244232,0.5229088175032904,0.6559392722310171,0.40246735945564255,0.5917937477207239,0.454073143414705"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5330042313117067,0.5303776684220824,0.5402845818222677,0.6718296229609549,0.393200295049432,0.5918887422578829,0.4536001358983096"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5368124118476727,0.5347154289919755,0.5411561965301644,0.6728330052384754,0.3971675198858728,0.5955411105245556,0.4574224028778014"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.539633286318759,0.5405197696848981,0.5413710222287873,0.6768788454189776,0.3978197919728089,0.60021004773789,0.4572028123047788"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.534555712270804,0.5479634318220674,0.5163084444767181,0.6262231333576842,0.43589025246309065,0.5837455793706988,0.4715983976655269"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5351198871650211,0.5337015079156464,0.5380127430558405,0.6614780606725769,0.405643456719582,0.5905686095880631,0.4622522238441957"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5314527503526093,0.5350955908954411,0.5279325138539595,0.6489622256394167,0.41077010675232,0.5855614116333577,0.4603861430807644"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5308885754583921,0.5378569857382511,0.5221679133663415,0.6397238268107215,0.4169734275886644,0.583625534208278,0.4625447388367948"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5359661495063469,0.5291721174416131,0.5497280878763404,0.6968583854158165,0.37384052701693216,0.6013721635935254,0.4446633614330355"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5284908321579691,0.5245501568214772,0.538128885996012,0.6824824270893329,0.3740379760951042,0.5924580610003566,0.43981044182890094"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5263751763046545,0.5312589787866014,0.519286630408062,0.6581078377135883,0.3888872033902077,0.5873275060656817,0.4436164896657012"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5385049365303244,0.5400207701050121,0.5366428603426956,0.6534157915813787,0.4190780490894357,0.59107369071258,0.4702208980253186"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5401974612129761,0.5490552468876475,0.5305408768119195,0.6416617273954767,0.4335866596759304,0.5902981131861106,0.4747622551001826"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5341325811001411,0.5326250071648184,0.5407970209351609,0.6641038288984625,0.40423005738639983,0.5896661135970043,0.4600862635284719"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5294781382228491,0.5267192433426643,0.5355728887581557,0.666456258582602,0.3909220694989648,0.5880152162508342,0.4512569344358637"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5314527503526093,0.5318237934891688,0.535340003909781,0.6482891571721565,0.4143696478619745,0.5827841855866515,0.464886051160662"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5337094499294781,0.5359779410153374,0.5312819521763845,0.6556356911547833,0.4074716930581708,0.5893055512696191,0.4603571962872561"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5359661495063469,0.548137825664475,0.5191728542893255,0.6359851861381479,0.428436171326861,0.5880132223096511,0.4682259806690838"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5308885754583921,0.5380630104513902,0.5229973861983558,0.6537310056156447,0.4033201770459235,0.5887524539032847,0.4525716181933334"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5356840620592382,0.5341330563721941,0.5393973897592941,0.669016725246709,0.3988364000722747,0.5936951903055862,0.4579897838220779"
"Random Forest,""window_size: 15 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5276445698166431,0.5271909122198084,0.5317894278106196,0.6656428166741555,0.3875161445136863,0.5875010957103693,0.4468635909210291"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5368124118476728,0.5399449670697718,0.5338793399726616,0.6516361504187037,0.41790967386822403,0.5898829165259424,0.4678409601668778"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.528067700987306,0.5353676813844033,0.5175106870649006,0.6318989802639012,0.4184617610406768,0.5793539661065624,0.4623029570878806"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5294781382228491,0.5319363934913298,0.5265515639358641,0.646998848548755,0.4082682860017368,0.5833816095590254,0.4592025807322678"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.535543018335684,0.5441318978203948,0.5230975250295447,0.6330777878301406,0.4312365089838063,0.5850097853488936,0.4723642391814563"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5262341325811002,0.5299933735164071,0.5202589021640289,0.6319958746178307,0.4159215581906353,0.576472396390493,0.4621996269271546"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5328631875881523,0.5359621138349845,0.5303127878964299,0.6435993027050195,0.41862704604745504,0.5841227303284854,0.4666211676489514"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5441466854724964,0.5553723813207261,0.5295473426984791,0.6363914508152535,0.4454302841560424,0.5923070462025877,0.4826587888841867"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5222849083215797,0.5242919980854346,0.5198593616848306,0.6441981379171001,0.3971196633031308,0.5777806374864467,0.4497790009894544"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5308885754583921,0.5390433326003466,0.519659587780198,0.6326080882462521,0.4234823675843808,0.5815805299687652,0.4659008773219336"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5409026798307475,0.5488761114905877,0.5302903051910303,0.6366032038908241,0.4388148400044722,0.5890034485745025,0.4795117299913818"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5270803949224259,0.5368801592574224,0.5132898335557037,0.6235428093381573,0.424681996278692,0.5765407397921226,0.4641565545533761"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5225669957686883,0.5293860718129724,0.5154765085776251,0.6294512896995225,0.41197176354598497,0.5740062664832396,0.456165208178861"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.535966149506347,0.5392075621715555,0.5319891362794562,0.6546370538284444,0.4123280447246793,0.5908992175033178,0.4639055694452266"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5394922425952046,0.543537087564973,0.5344836104705997,0.6487342051709489,0.4248355868317635,0.5910686853654148,0.4726873013886825"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5334273624823697,0.5371333382981729,0.5281702031663735,0.6367440546671361,0.425469062502288,0.5825176830672445,0.4709907984691151"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5324400564174894,0.5332403183387774,0.5316800979538937,0.6580781666688398,0.40237113333500174,0.5889309326778721,0.457823184872705"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5306064880112834,0.5368510185269174,0.5219913074026328,0.6371838147881348,0.4185703873374015,0.5823216114116876,0.4639547535883269"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5380818053596614,0.5369662657600152,0.5405491333543008,0.6491802904305881,0.424523896797656,0.5874938571655183,0.4751651577366992"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5406205923836389,0.5490538257344214,0.5283425465134796,0.6424358178112859,0.4313526515217808,0.5918073340378818,0.4745416082050555"
"Random Forest,""window_size: 15 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5210155148095911,0.5270930860330056,0.5139431977941602,0.6276645479131094,0.4111711103175054,0.5722110652492292,0.4557450760397009"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5294781382228491,0.5421822432438131,0.5122412413464301,0.6270852852468874,0.4245847533990254,0.5808346397395537,0.4632198082523967"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5389280677009873,0.5405978755039558,0.5380838139230122,0.6605782832625976,0.4129704913352567,0.5939428904872157,0.4661846197994256"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5330042313117066,0.5370145265080486,0.5274739691172788,0.6298429476089076,0.43176754628560426,0.579587186558615,0.4746086197694758"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.531734837799718,0.5371478033469032,0.5265439122975039,0.6328165030167888,0.4280942800179176,0.5798928555108748,0.4704355951337148"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5304654442877292,0.5336818038082457,0.5271361875691605,0.6467334600794503,0.4106185395473341,0.5840415793583749,0.4603829813445529"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5210155148095911,0.5288815763299523,0.5104769517355461,0.6220472456571273,0.41532453619612497,0.5712117232528514,0.4572667352732615"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5245416078984485,0.5333048371922102,0.5134850715715948,0.6275535727558085,0.417155622286174,0.5755523896616588,0.4587568887990789"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5299012693935119,0.5368176102044208,0.5210946074332367,0.6105232860686878,0.4457995239692181,0.5709251151514043,0.4799675947830163"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5263751763046545,0.5379724484323145,0.5101795931269268,0.6134061268767146,0.4333289409601663,0.5729150043182913,0.4681804683147468"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.531734837799718,0.5335434965462743,0.5296092002403789,0.6442335376017155,0.4153484192446054,0.5834529270636268,0.4652125898178848"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5393511988716502,0.5471791976350098,0.5299325301857479,0.6361256309345358,0.4373924150708307,0.5872960173423107,0.4776825079270102"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5187588152327222,0.5184391342767855,0.5213830479697176,0.6286236891272947,0.4088572178396097,0.5675344117427991,0.4572507125004416"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5251057827926656,0.5321424222701008,0.5172262758287743,0.6188462449924493,0.4280417601761071,0.5712223100398667,0.4667301221235914"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5236953455571227,0.5254356925119594,0.5210303039681845,0.6329689010879724,0.4112814898504582,0.5740293783838094,0.4593953417088187"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5370944992947815,0.5380297807157131,0.5370552590038511,0.6432799828502865,0.4281961663980714,0.5854593553471187,0.4757301209873018"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5167842031029619,0.5188596471943904,0.5152511815657348,0.626927704712894,0.4061737167897806,0.5669823599981696,0.4530606003607741"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5370944992947814,0.5362570287455168,0.5392509038209193,0.6576042787681706,0.4131778976734418,0.5905335688656544,0.4674963252560323"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5267983074753173,0.5391925819714241,0.511529296920541,0.6065569064667036,0.4425209569129317,0.570046432887288,0.4733710616928336"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5300423131170662,0.5296735135719952,0.5311398521589039,0.6405505820276215,0.4172989454538144,0.5796125443956839,0.4669829932804016"
"Random Forest,""window_size: 15 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5276445698166432,0.5298236501750127,0.5246477788651907,0.6431630751706885,0.4083519587462217,0.5807778826904324,0.45883996572800106"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5308885754583921,0.5476125788133459,0.5114329119134308,0.607593320202431,0.4493908192900905,0.5745672597696997,0.4763844668558993"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5256699576868828,0.5307508217435192,0.5191583615040839,0.6218611485138912,0.4265791995577983,0.5721570835674511,0.4675096050159221"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.522425952045134,0.5235991633263691,0.521691166003242,0.6272623520800897,0.4156658146940304,0.5704033685630993,0.4621436166673608"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5251057827926656,0.5267719423084735,0.5235488308355492,0.6254251094705354,0.4227051952308719,0.571477835303172,0.4671464387933968"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5297602256699576,0.5330175435430518,0.5258143773531098,0.6317193362213517,0.4247575045104308,0.5777319871886236,0.4692652987420761"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5186177715091679,0.5179194667735748,0.519909624858501,0.6240802410048335,0.4119694417536056,0.5659902017647614,0.4595832656400948"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5272214386459803,0.5340238286293301,0.5185724613612088,0.6209320135324707,0.4299098396257426,0.5735929977878336,0.4691887851991196"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5308885754583921,0.5332320008616643,0.5277066977256383,0.6375178355812021,0.4204564617207721,0.5805537243022199,0.4677466842904448"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5294781382228491,0.5361804421890527,0.5224359576880563,0.6130311009607918,0.4434894425070303,0.5710912104488088,0.4784659787657376"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5204513399153738,0.528447013366998,0.5091856784438002,0.6095371171386609,0.4268110849249265,0.5659803680582043,0.4642002894026129"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5231311706629056,0.5366502063614099,0.5057248074027607,0.5984991140633169,0.4426507910045265,0.5652665261664096,0.4712530336506179"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5172073342736248,0.5240904765924408,0.5078583993753603,0.6167185040562165,0.41384011521292585,0.5662239845325496,0.4554468956037832"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5366713681241185,0.5388053310335743,0.5346127364316989,0.631283697533551,0.4394239479179841,0.5809326439250859,0.4816982035100187"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5318758815232723,0.5340326928645414,0.5297757010548441,0.6349525594779385,0.4260341755143877,0.5796207855012838,0.4714454008541763"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5293370944992948,0.5372116620837423,0.5172402612140683,0.630594331360817,0.4216539803907747,0.5800893080504426,0.4644469860825009"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5334273624823695,0.5445389786740656,0.5194595370275202,0.6145165108574395,0.447668296460704,0.576687177365872,0.4798530722685205"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5259520451339915,0.5311577177866755,0.5196123228367118,0.6169148671581258,0.4320145598853508,0.5703137029308933,0.4710449770194362"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5276445698166431,0.5356220832428377,0.5182565408850569,0.6235393902925122,0.4281311814711996,0.5752701261281608,0.4674617711893318"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5270803949224259,0.5354842486297116,0.5162875641401689,0.6108924025176381,0.43934560590150856,0.5702294894984815,0.4740509830886906"
"Random Forest,""window_size: 15 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5280677009873062,0.5379833623631018,0.5159064204042141,0.6022384042258461,0.4505231127645312,0.567706907603063,0.4802081848992604"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5301833568406206,0.5336682173105334,0.526343378886338,0.6226714572025973,0.4353238775468004,0.5741855936273744,0.475740329724745"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5224259520451339,0.5246485464231341,0.5198739970964017,0.6123298429794304,0.4306533371465351,0.5648595488442167,0.4707226772203261"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5263751763046545,0.5252535961976872,0.5298285726437062,0.6365368786984237,0.4154314482611592,0.5749680622808261,0.4647239176696301"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5411847672778561,0.5475602484126499,0.5329437827784141,0.6249272691858361,0.4532645254992224,0.5833465565808286,0.4894156124366096"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5306064880112835,0.5372525108095395,0.5224612844752415,0.6179441886534305,0.4397212828544565,0.5742395755243973,0.4767680131593902"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5245416078984485,0.5300917357127132,0.5175413739228081,0.6054071075439691,0.44099964655195256,0.5648489448822757,0.4756436735978788"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5276445698166429,0.5314566394550827,0.5226353934759622,0.6258356251064171,0.42590393017349387,0.5745208868402484,0.4689331277956889"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5272214386459803,0.5318976196194096,0.5212491028947559,0.6212717226774683,0.429760066798325,0.572710057166544,0.4705092585179901"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5265162200282087,0.52572132873301,0.5288125248304711,0.637194240132915,0.41456050868181177,0.5757305941276936,0.4641711760226201"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5299012693935119,0.5357346450243566,0.5224797711527296,0.6180929043166341,0.4381752601947914,0.5735665381352043,0.4760442540006926"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5273624823695345,0.5264928455083547,0.5287038803343151,0.6275278789529576,0.4258255941918767,0.5724283676301203,0.4714665603896668"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5194640338504937,0.5183801279772225,0.5214653068481695,0.6213818528641136,0.4168682358390042,0.5650205014551581,0.4630403993641918"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5218617771509166,0.5318640938216869,0.5076259264688009,0.6096749243458607,0.42854995065342616,0.5678808152422882,0.4644054008209434"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5181946403385049,0.5242128604756059,0.5103348347244893,0.6181529991585245,0.4149406137063451,0.5668306080957308,0.4570454727392349"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5322990126939351,0.5386586196633807,0.5240570841188129,0.6120609569786812,0.4486478587245539,0.5727514232374299,0.4830302195053464"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5348377997179126,0.5445636982775197,0.5224635115132845,0.6149753301331596,0.45017643971712895,0.5771487384143812,0.4829836326170436"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.529901269393512,0.5320727060483507,0.5271976833863855,0.6224642603184974,0.4345837025492183,0.5735267332453647,0.4761646502702628"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5337094499294782,0.540449553006161,0.5262696603824826,0.6231832950117193,0.440817078800216,0.5780090115216705,0.4784452782759915"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5157968970380817,0.5228320601866246,0.5060172156536982,0.6001800660900252,0.4277149511480067,0.5587012510776385,0.4633680377556262"
"Random Forest,""window_size: 15 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5260930888575459,0.5348896143936956,0.5140416707801391,0.6153065041458795,0.4318687258589661,0.5717892834018167,0.4685925554039202"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5314527503526093,0.540247336111626,0.5215838593887823,0.6092604746790519,0.4508874988204636,0.5718170530235567,0.4825035836191117"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5214386459802538,0.5269596111398097,0.5152358774726372,0.6126567186217188,0.4277669749101092,0.565976954792921,0.4666337536023398"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5375176304654443,0.545476564614389,0.5283855946196542,0.6336104714312325,0.4367297595605101,0.5853091520089568,0.4767576964806929"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5231311706629054,0.5275153351987193,0.5175830138333154,0.6229972773571114,0.4202837228776372,0.5708744684905134,0.4632821610569008"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5170662905500706,0.5187107457712875,0.5151993913770784,0.618146432648615,0.4141939430435608,0.5637898503194891,0.4587782962819085"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.528067700987306,0.5389203793062174,0.5134701962373494,0.5980870622162608,0.4534215912633661,0.5668985154093754,0.4814875009696528"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5203102961918196,0.5231994074472059,0.5173153618112074,0.6091162462515026,0.4303516842945064,0.5623426012296566,0.4691022738311997"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5246826516220027,0.5268706943446101,0.5229018591329113,0.6159826224555688,0.4321047512842059,0.5673884732608329,0.4724176683544569"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5282087447108603,0.5301912023644739,0.5261111748204392,0.6194964828006823,0.4346770502821829,0.5710667031204502,0.4756185763128574"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5365303244005641,0.5421292577164031,0.5303670814859098,0.6194301568224766,0.4508306718816267,0.577539059137022,0.4864721985904846"
"Random Forest,""window_size: 15 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5304654442877292,0.5267803977624278,0.5363824890327782,0.6342151360041114,0.4261481517299209,0.5754074448858286,0.4747916080420283"
